countOBU,countRSU,latitude,longitude,Ax,Ay,Az,datetime,timeFromBeginning
254,254,19.28573717,-99.140488,0.065673828,0.103759766,0.941162109,00:42.0,00:29.0
255,255,19.28573717,-99.140488,0.098876953,0.103759766,0.855224609,00:42.0,00:29.0
256,256,19.28573717,-99.140488,0.108154297,0.093505859,0.904052734,00:42.0,00:29.0
257,257,19.28573717,-99.140488,0.128417969,0.080566406,0.916748047,00:42.0,00:29.1
258,258,19.28573717,-99.140488,0.03515625,0.103271484,0.936767578,00:42.1,00:29.1
259,259,19.28573717,-99.140488,-0.020263672,0.130859375,0.935791016,00:42.1,00:29.1
260,260,19.28573717,-99.140488,0.013427734,0.094726563,0.866210938,00:42.1,00:29.1
261,261,19.28573717,-99.140488,0.062988281,0.093017578,0.895751953,00:42.1,00:29.1
262,262,19.28568167,-99.140495,0.105957031,0.065673828,0.909179688,00:42.2,00:29.3
263,263,19.28568167,-99.140495,0.114746094,0.083984375,0.965087891,00:42.3,00:29.3
264,264,19.28568167,-99.140495,0.072021484,0.095214844,0.993652344,00:42.4,00:29.4
265,265,19.28568167,-99.140495,0.075439453,0.167724609,0.972412109,00:42.4,00:29.4
266,266,19.28568167,-99.140495,0.059570313,0.099365234,0.938476563,00:42.5,00:29.5
267,267,19.28568167,-99.140495,0.1328125,0.073242188,0.883300781,00:42.6,00:29.6
268,268,19.28568167,-99.140495,0.056396484,0.095214844,0.956298828,00:42.6,00:29.7
269,269,19.28568167,-99.140495,0.094238281,0.084716797,0.926513672,00:42.7,00:29.7
270,270,19.28568167,-99.140495,0.160644531,0.081542969,0.806152344,00:42.8,00:29.8
271,271,19.28562883,-99.140501,0.12109375,0.120605469,0.927490234,00:43.2,00:30.2
272,272,19.28562883,-99.140501,0.067382813,0.109863281,0.922851563,00:43.3,00:30.3
273,273,19.28562883,-99.140501,0.090820313,0.123046875,0.948486328,00:43.3,00:30.4
274,274,19.28562883,-99.140501,0.090332031,0.113769531,0.895996094,00:43.4,00:30.4
275,275,19.28562883,-99.140501,0.145507813,0.100830078,0.879638672,00:43.5,00:30.5
276,276,19.28562883,-99.140501,0.152832031,0.053710938,0.903808594,00:45.4,00:32.4
277,277,19.28562883,-99.140501,0.143310547,0.039306641,0.863769531,00:45.6,00:32.6
278,278,19.28562883,-99.140501,0.201660156,0.009521484,0.874755859,00:45.6,00:32.7
279,279,19.28562883,-99.140501,0.058105469,0.024169922,0.8984375,00:45.9,00:32.9
280,280,19.2855795,-99.140512,0.148681641,0.046875,0.919433594,00:45.9,00:32.9
281,281,19.2855795,-99.140512,0.076904297,0.040527344,0.8984375,00:46.0,00:33.1
282,282,19.2855795,-99.140512,0.098144531,0.047607422,0.832275391,00:46.2,00:33.2
283,283,19.2855795,-99.140512,0.142822266,0.035888672,0.885742188,00:46.2,00:33.3
284,284,19.2855795,-99.140512,0.157714844,0.058837891,0.896240234,00:46.4,00:33.4
285,285,19.2855795,-99.140512,0.077880859,0.072021484,0.865966797,00:46.6,00:33.6
286,286,19.2855795,-99.140512,0.080810547,0.103759766,0.974121094,00:46.6,00:33.6
287,287,19.2855795,-99.140512,0.087402344,0.058837891,0.911621094,00:46.6,00:33.7
288,288,19.2855795,-99.140512,-0.069824219,0.135253906,0.947509766,00:46.7,00:33.7
289,289,19.2855265,-99.14051983,-0.051513672,0.215332031,0.95703125,00:46.7,00:33.7
290,290,19.2855265,-99.14051983,0.009521484,0.054199219,0.910400391,00:46.7,00:33.7
291,291,19.2855265,-99.14051983,0.068115234,0.092285156,0.931884766,00:46.7,00:33.7
292,292,19.2855265,-99.14051983,0.151611328,0.094238281,0.969238281,00:46.7,00:33.8
293,293,19.2855265,-99.14051983,0.165283203,0.063476563,0.961669922,00:46.8,00:33.8
294,294,19.2855265,-99.14051983,0.188964844,0.01953125,0.912597656,00:46.8,00:33.8
295,295,19.2855265,-99.14051983,0.185791016,0.001708984,0.817138672,00:46.8,00:33.9
296,296,19.2855265,-99.14051983,0.2109375,0.022949219,0.849121094,00:46.9,00:33.9
297,297,19.2855265,-99.14051983,0.184814453,0.058837891,0.934814453,00:46.9,00:33.9
298,298,19.28547,-99.1405275,0.201904297,0.059570313,0.802490234,00:46.9,00:33.9
