countOBU,countRSU,latitude,longitude,Ax,Ay,Az,datetime,timeFromBeginning
190,190,19.28546667,-99.140456,0.093261719,-0.016845703,0.778320313,16:30.5,00:21.3
191,191,19.28546667,-99.140456,0.074707031,0.109375,0.887451172,16:30.5,00:21.3
192,192,19.28546667,-99.140456,0.080566406,0.095214844,0.874023438,16:30.6,00:21.4
193,193,19.28546667,-99.140456,0.157714844,0.149414063,0.967285156,16:30.6,00:21.4
194,194,19.28546667,-99.140456,0.085693359,0.100341797,0.858154297,16:30.7,00:21.5
195,195,19.28546667,-99.140456,0.125244141,0.015869141,0.900634766,16:30.8,00:21.6
196,196,19.28538733,-99.140468,0.083740234,0.105957031,0.799072266,16:31.2,00:22.0
197,197,19.28538733,-99.140468,0.173095703,0.181884766,0.913818359,16:31.3,00:22.1
198,198,19.28538733,-99.140468,0.080078125,0.059814453,0.932617188,16:31.4,00:22.2
199,199,19.28538733,-99.140468,0.175048828,-0.10546875,0.960449219,16:31.4,00:22.2
200,200,19.28538733,-99.140468,-0.026611328,0.004638672,0.895507813,16:31.5,00:22.3
201,201,19.28538733,-99.140468,0.170410156,0.010986328,0.829833984,16:32.9,00:23.7
202,202,19.28538733,-99.140468,0.155273438,0.050048828,0.992919922,16:32.9,00:23.7
203,203,19.28538733,-99.140468,0.166015625,0.064453125,0.986816406,16:32.9,00:23.7
204,204,19.28538733,-99.140468,0.125,0.139892578,0.953857422,16:32.9,00:23.7
205,205,19.28530533,-99.14048283,0.084228516,0.108886719,0.979980469,16:33.0,00:23.8
206,206,19.28530533,-99.14048283,0.090332031,0.119384766,0.890136719,16:33.0,00:23.8
207,207,19.28530533,-99.14048283,0.126464844,0.109619141,0.959960938,16:33.0,00:23.8
208,208,19.28530533,-99.14048283,0.079833984,0.146240234,0.864257813,16:33.0,00:23.8
209,209,19.28530533,-99.14048283,0.089111328,0.116943359,0.997314453,16:33.0,00:23.8
210,210,19.28530533,-99.14048283,0.092773438,0.06640625,0.883300781,16:33.1,00:23.9
211,211,19.28530533,-99.14048283,0.118408203,0.071777344,0.887695313,16:33.1,00:23.9
212,212,19.28530533,-99.14048283,0.001220703,0.110107422,0.925048828,16:33.1,00:23.9
213,213,19.28530533,-99.14048283,0.056884766,0.092285156,0.935058594,16:33.1,00:23.9
214,214,19.28522183,-99.14049783,0.166259766,0.004394531,0.918701172,16:33.2,00:24.0
