countOBU,countRSU,latitude,longitude,Ax,Ay,Az,datetime,timeFromBeginning
141,141,19.28614767,-99.14037367,0.074462891,0.180419922,1.021728516,13:57.4,00:15.9
142,142,19.28614767,-99.14037367,0.140136719,0.053710938,0.958007813,13:57.5,00:15.9
143,143,19.28614767,-99.14037367,0.069091797,0.086914063,0.798583984,13:57.6,00:16.0
144,144,19.28614767,-99.14037367,0.222167969,0.035644531,0.821289063,13:57.6,00:16.1
145,145,19.28614767,-99.14037367,0.068847656,0.102294922,0.961669922,13:57.7,00:16.1
146,146,19.28614767,-99.14037367,0.200683594,0.145507813,0.939941406,13:57.7,00:16.2
147,147,19.28606583,-99.14038083,0.190673828,-0.015869141,0.953613281,13:58.2,00:16.7
148,148,19.28606583,-99.14038083,0.596923828,-0.047363281,0.707275391,13:58.3,00:16.7
149,149,19.28606583,-99.14038083,-0.104248047,0.107421875,0.878173828,13:58.4,00:16.8
150,150,19.28606583,-99.14038083,-0.2265625,0.143798828,0.939941406,13:58.4,00:16.9
151,151,19.28606583,-99.14038083,0.188232422,0.021484375,0.882324219,14:00.0,00:18.4
152,152,19.28606583,-99.14038083,0.201660156,0.100830078,0.9375,14:00.0,00:18.4
153,153,19.28606583,-99.14038083,0.146484375,0.077392578,0.831298828,14:00.0,00:18.5
154,154,19.28606583,-99.14038083,0.186035156,-0.020996094,0.866455078,14:00.0,00:18.5
155,155,19.28606583,-99.14038083,0.170410156,0.001708984,0.860839844,14:00.0,00:18.5
156,156,19.28598233,-99.14038483,0.106201172,-0.026367188,0.904785156,14:00.0,00:18.5
157,157,19.28598233,-99.14038483,0.117431641,0.017822266,0.957519531,14:00.1,00:18.5
158,158,19.28598233,-99.14038483,0.109375,0.000732422,0.878173828,14:00.1,00:18.5
159,159,19.28598233,-99.14038483,0.128417969,0.055664063,0.887207031,14:00.1,00:18.5
160,160,19.28598233,-99.14038483,0.169921875,-0.006347656,0.951660156,14:00.1,00:18.6
161,161,19.28598233,-99.14038483,0.166503906,0.001220703,0.897216797,14:00.1,00:18.6
162,162,19.28598233,-99.14038483,0.202148438,-0.035644531,1.001708984,14:00.1,00:18.6
163,163,19.28598233,-99.14038483,0.168945313,-0.001953125,0.922851563,14:00.2,00:18.6
164,164,19.28598233,-99.14038483,0.136962891,-0.007080078,0.933105469,14:00.2,00:18.6
165,165,19.285896,-99.14039183,0.173583984,0.047607422,0.939697266,14:00.2,00:18.7
166,166,19.285896,-99.14039183,0.121582031,0.067382813,0.894775391,14:00.3,00:18.7
167,167,19.285896,-99.14039183,0.144287109,0.06640625,0.740478516,14:00.3,00:18.8
168,168,19.285896,-99.14039183,0.180175781,0.020751953,0.920166016,14:00.4,00:18.9
169,169,19.285896,-99.14039183,0.153564453,0.099609375,0.935791016,14:00.5,00:18.9
170,170,19.285896,-99.14039183,0.134521484,0.039306641,0.894042969,14:00.6,00:19.0
171,171,19.285896,-99.14039183,0.142578125,0.112304688,0.826904297,14:00.6,00:19.1
172,172,19.285896,-99.14039183,0.044677734,0.107421875,0.872070313,14:00.7,00:19.1
173,173,19.285896,-99.14039183,0.139648438,0.051269531,0.931640625,14:00.7,00:19.2
174,174,19.285807,-99.1404,0.140380859,0.069580078,0.890136719,14:01.2,00:19.7
175,175,19.285807,-99.1404,0.141357422,0.049560547,0.914306641,14:01.3,00:19.7
176,176,19.285807,-99.1404,0.025878906,0.131347656,0.965576172,14:02.8,00:21.2
177,177,19.285807,-99.1404,0.059082031,0.154541016,0.990478516,14:02.8,00:21.3
178,178,19.285807,-99.1404,0.232666016,0.0703125,0.841552734,14:02.8,00:21.3
179,179,19.285807,-99.1404,0.207519531,0.064697266,0.863769531,14:02.8,00:21.3
180,180,19.285807,-99.1404,0.191650391,0.127685547,0.904541016,14:02.8,00:21.3
181,181,19.285807,-99.1404,0.147705078,0.108154297,0.886962891,14:02.9,00:21.3
182,182,19.285807,-99.1404,0.081298828,0.128173828,0.886230469,14:02.9,00:21.3
183,183,19.28571867,-99.14041283,0.088378906,0.176513672,1.011474609,14:02.9,00:21.3
184,184,19.28571867,-99.14041283,0.109375,0.110839844,0.858642578,14:02.9,00:21.3
185,185,19.28571867,-99.14041283,0.111083984,0.050292969,0.9296875,14:02.9,00:21.4
186,186,19.28571867,-99.14041283,0.149414063,0.071777344,0.807617188,14:02.9,00:21.4
187,187,19.28571867,-99.14041283,0.152099609,0.085449219,0.856933594,14:02.9,00:21.4
188,188,19.28571867,-99.14041283,0.154052734,0.110107422,0.927490234,14:03.0,00:21.4
189,189,19.28571867,-99.14041283,0.166992188,0.119628906,0.888183594,14:03.0,00:21.4
190,190,19.28571867,-99.14041283,0.075439453,0.105712891,0.974121094,14:03.0,00:21.4
191,191,19.28571867,-99.14041283,0.150634766,0.044433594,0.926025391,14:03.0,00:21.5
192,192,19.285629,-99.1404225,-0.022705078,0.108886719,0.982666016,14:03.2,00:21.7
193,193,19.285629,-99.1404225,0.167236328,0.079345703,0.891845703,14:03.3,00:21.7
194,194,19.285629,-99.1404225,0.152099609,0.05078125,0.952880859,14:03.3,00:21.8
195,195,19.285629,-99.1404225,0.187011719,0.12890625,0.840087891,14:03.4,00:21.9
196,196,19.285629,-99.1404225,0.103271484,0.056152344,0.790039063,14:03.5,00:21.9
197,197,19.285629,-99.1404225,0.173828125,0.123535156,0.914794922,14:03.6,00:22.0
198,198,19.285629,-99.1404225,0.182373047,0.091552734,1.003662109,14:03.6,00:22.1
199,199,19.285629,-99.1404225,0.212158203,0.064453125,0.883789063,14:03.7,00:22.1
200,200,19.285629,-99.1404225,0.140136719,0.057128906,1.043212891,14:03.7,00:22.2
201,201,19.28553967,-99.14043183,0.024414063,-0.020263672,0.948730469,14:04.9,00:23.4
202,202,19.28553967,-99.14043183,0.116699219,0.088378906,0.857421875,14:05.0,00:23.4
203,203,19.28553967,-99.14043183,0.108642578,0.056396484,0.882080078,14:05.0,00:23.4
204,204,19.28553967,-99.14043183,0.081054688,0.044921875,0.881103516,14:05.0,00:23.4
205,205,19.28553967,-99.14043183,0.0859375,0.079589844,0.883544922,14:05.0,00:23.5
206,206,19.28553967,-99.14043183,0.141845703,0.127685547,0.881347656,14:05.0,00:23.5
207,207,19.28553967,-99.14043183,0.168212891,0.088623047,0.724853516,14:05.0,00:23.5
208,208,19.28553967,-99.14043183,0.084472656,0.116210938,0.847900391,14:05.1,00:23.5
209,209,19.28553967,-99.14043183,0.107910156,0.080810547,0.8203125,14:05.1,00:23.5
210,210,19.28545117,-99.140443,0.05078125,0.059326172,0.883300781,14:05.2,00:23.7
211,211,19.28545117,-99.140443,0.016601563,0.130126953,1.046386719,14:05.3,00:23.7
212,212,19.28545117,-99.140443,0.030273438,0.115966797,0.943847656,14:05.4,00:23.8
213,213,19.28545117,-99.140443,0.141601563,0.118652344,0.962402344,14:05.4,00:23.9
214,214,19.28545117,-99.140443,0.105224609,0.158691406,0.890380859,14:05.5,00:23.9
215,215,19.28545117,-99.140443,0.202392578,0.056640625,0.849853516,14:05.6,00:24.0
216,216,19.28545117,-99.140443,0.02734375,0.052490234,0.885498047,14:05.6,00:24.1
217,217,19.28545117,-99.140443,0.098144531,-0.095214844,0.960205078,14:05.7,00:24.2
218,218,19.28545117,-99.140443,0.110107422,0.055908203,0.922363281,14:05.8,00:24.2
219,219,19.2853625,-99.14046083,0.147460938,-0.020751953,0.946044922,14:06.2,00:24.7
220,220,19.2853625,-99.14046083,0.264404297,0.064453125,0.955566406,14:06.3,00:24.7
221,221,19.2853625,-99.14046083,0.128173828,0.047607422,0.857421875,14:06.3,00:24.8
222,222,19.2853625,-99.14046083,0.060546875,0.079833984,0.858398438,14:06.4,00:24.9
223,223,19.2853625,-99.14046083,0.138671875,0.075195313,0.919677734,14:06.5,00:24.9
224,224,19.2853625,-99.14046083,0.073974609,0.076660156,1.082763672,14:06.6,00:25.0
225,225,19.2853625,-99.14046083,0.128173828,0.065673828,1.033447266,14:06.6,00:25.1
226,226,19.2853625,-99.14046083,0.107910156,0.08984375,0.969726563,14:08.7,00:27.1
227,227,19.2853625,-99.14046083,0.103515625,0.087646484,0.975830078,14:08.7,00:27.2
228,228,19.2852725,-99.140482,0.112060547,0.109863281,0.908447266,14:08.8,00:27.2
229,229,19.2852725,-99.140482,0.170166016,0.060302734,0.830322266,14:08.8,00:27.2
230,230,19.2852725,-99.140482,0.159667969,0.040527344,0.907958984,14:08.8,00:27.2
231,231,19.2852725,-99.140482,0.224365234,0.065185547,0.775634766,14:08.8,00:27.2
232,232,19.2852725,-99.140482,0.177978516,0.144775391,0.922607422,14:08.8,00:27.3
233,233,19.2852725,-99.140482,0.230957031,0.132080078,0.874511719,14:08.8,00:27.3
234,234,19.2852725,-99.140482,0.179443359,0.102294922,0.873779297,14:08.8,00:27.3
235,235,19.2852725,-99.140482,0.148193359,0.111816406,0.839599609,14:08.9,00:27.3
236,236,19.2852725,-99.140482,0.104003906,0.170410156,0.926025391,14:08.9,00:27.3
237,237,19.2851845,-99.1405035,0.134033203,0.139892578,0.9375,14:08.9,00:27.3
238,238,19.2851845,-99.1405035,0.098144531,0.11328125,0.845458984,14:08.9,00:27.4
239,239,19.2851845,-99.1405035,0.089355469,0.145019531,0.935791016,14:08.9,00:27.4
240,240,19.2851845,-99.1405035,0.086914063,0.109130859,0.938964844,14:08.9,00:27.4
241,241,19.2851845,-99.1405035,0.158203125,0.129638672,0.934326172,14:09.0,00:27.4
242,242,19.2851845,-99.1405035,0.116699219,0.176757813,1.021484375,14:09.0,00:27.4
243,243,19.2851845,-99.1405035,0.134521484,0.15234375,1.020751953,14:09.0,00:27.4
244,244,19.2851845,-99.1405035,0.159179688,0.0625,0.929199219,14:09.0,00:27.5
245,245,19.2851845,-99.1405035,0.160888672,0.101318359,0.955078125,14:09.0,00:27.5
246,246,19.28509483,-99.1405175,0.100097656,0.107177734,0.888183594,14:09.2,00:27.7
247,247,19.28509483,-99.1405175,0.038330078,0.142822266,0.942626953,14:09.3,00:27.7
248,248,19.28509483,-99.1405175,0.066650391,0.051757813,0.965087891,14:09.3,00:27.8
249,249,19.28509483,-99.1405175,0.04296875,0.050292969,1.006835938,14:09.4,00:27.9
250,250,19.28509483,-99.1405175,0.148925781,0.044433594,0.831542969,14:09.5,00:27.9
251,251,19.28509483,-99.1405175,0.021728516,0.032958984,0.818603516,14:11.7,00:30.1
252,252,19.28509483,-99.1405175,0.070800781,0.110351563,1.022705078,14:11.7,00:30.2
253,253,19.28509483,-99.1405175,-0.02734375,0.082763672,1.010742188,14:11.7,00:30.2
254,254,19.28509483,-99.1405175,0.083984375,-0.036376953,0.96875,14:11.8,00:30.2
255,255,19.2850125,-99.14053133,0.086914063,0.043457031,1.035400391,14:11.8,00:30.2
256,256,19.2850125,-99.14053133,0.149169922,0.053710938,0.962646484,14:11.8,00:30.3
257,257,19.2850125,-99.14053133,0.057861328,0.109130859,0.896972656,14:11.8,00:30.3
258,258,19.2850125,-99.14053133,0.196777344,0.12890625,0.793945313,14:11.8,00:30.3
259,259,19.2850125,-99.14053133,0.153320313,0.150634766,0.753417969,14:11.9,00:30.3
260,260,19.2850125,-99.14053133,0.170166016,0.087402344,0.888671875,14:11.9,00:30.3
261,261,19.2850125,-99.14053133,0.106201172,0.106933594,0.923095703,14:11.9,00:30.3
262,262,19.2850125,-99.14053133,0.075195313,0.069824219,1.0390625,14:11.9,00:30.4
263,263,19.2850125,-99.14053133,0.071044922,0.105957031,0.837646484,14:11.9,00:30.4
264,264,19.284927,-99.1405475,0.079101563,0.049072266,0.864746094,14:11.9,00:30.4
265,265,19.284927,-99.1405475,0.074951172,0.128173828,0.985595703,14:12.0,00:30.4
266,266,19.284927,-99.1405475,0.074951172,0.159667969,0.884521484,14:12.0,00:30.4
267,267,19.284927,-99.1405475,0.065429688,0.107910156,0.835693359,14:12.0,00:30.4
268,268,19.284927,-99.1405475,0.086914063,0.059082031,0.927490234,14:12.0,00:30.4
269,269,19.284927,-99.1405475,0.070068359,0.020019531,0.912109375,14:12.0,00:30.5
270,270,19.284927,-99.1405475,0.103515625,0.085449219,0.866210938,14:12.0,00:30.5
271,271,19.284927,-99.1405475,0.082275391,0.122070313,0.961181641,14:12.0,00:30.5
272,272,19.284927,-99.1405475,0.130126953,0.126220703,0.940429688,14:12.1,00:30.5
273,273,19.2848415,-99.14056,0.162109375,0.065673828,0.933837891,14:12.2,00:30.7
274,274,19.2848415,-99.14056,0.134033203,0.118896484,0.850830078,14:12.3,00:30.7
275,275,19.2848415,-99.14056,0.094238281,0.117431641,0.833496094,14:12.3,00:30.8
